5, 1.886606055596467
10, 2.5105641719830167
20, 2.829216292489938
50, 3.0183165255090687
100, 3.080423032229131
200, 3.111177694853593
500, 3.1294875250022796
1000, 3.1355554729110287
2000, 3.138579506661967
5000, 3.1403893274785784
10000, 3.140991477617337
20000, 3.1412922378187287
50000, 3.141472548406913
100000, 3.1415326164020354
200000, 3.1415626404419097
500000, 3.1415806502639807
1000000, 3.141586652413774
